Auron1,Tidus1,Auton2,Tidus2,Auron3,Tidus3,RNG[0],RNG[1],RNG[2],RNG[3],RNG[4],RNG[5],RNG[6],RNG[7],RNG[8],RNG[9],RNG[10],RNG[11],RNG[12],RNG[13],RNG[14],RNG[15],RNG[16],RNG[17],RNG[18],RNG[19],RNG[20],RNG[21],RNG[22],RNG[23],RNG[24],RNG[25],RNG[26],RNG[27],RNG[28],RNG[29],RNG[30],RNG[31],RNG[32],RNG[33],RNG[34],RNG[35],RNG[36],RNG[37],RNG[38],RNG[39],RNG[40],RNG[41],RNG[42],RNG[43],RNG[44],RNG[45],RNG[46],RNG[47],RNG[48],RNG[49],RNG[50],RNG[51],RNG[52],RNG[53],RNG[54],RNG[55],RNG[56],RNG[57],RNG[58],RNG[59],RNG[60],RNG[61],RNG[62],RNG[63],RNG[64],RNG[65],RNG[66],RNG[67]
293,134,278,139,270,130,1233607432,2120037268,1905849510,1672660286,933968368,1743030659,501477340,1375825354,988233885,2032536649,939635398,1179838157,437621118,216746450,1645118489,1829900043,613122323,2041868199,1981286711,1005079140,1638476137,362955345,1630165982,80383976,2059182029,387301031,555196033,1343896249,1513209043,1282647726,2027648753,71976963,1180950128,1315251629,141960661,1346232159,1907362905,1850836161,1733920918,291689740,1307614667,910942819,1313073380,1781047966,780844708,2129186464,559194378,858167108,1443419579,402367697,1034530205,2049289261,418754001,1252682534,607297658,1247232267,1586204549,313408181,748546005,1514006885,672015327,2016400054,805498583,872922559,1301305276,1835068981,2115922892,129036456
263,136,276,140,263,135,604482805,2145277736,1459399115,1917558440,209500347,654054602,501696558,811263552,1400198369,1677331640,684518863,1944080417,1144654681,156379816,1216150612,1700312881,495578448,1287990981,653131496,1170013453,559306350,261796814,108711034,643225449,1000503377,791250757,292436109,450257577,1809993022,1605043081,71406972,169916586,1699184541,1411755639,774397056,984935462,154362026,759595825,428444645,1150126577,55205269,251558239,867193332,226062576,451232700,157330651,1469852487,1547175812,1598609295,1822404847,1333769530,974557881,305254698,264692393,1809974689,1606006162,617516555,1066172262,1634940074,1363631228,220243711,332395318,42169001,1004645430,2139289882,561479389,1214675711,936386527
280,127,273,131,281,136,2122877511,1463312987,1931207918,1209710366,1158368327,1631052615,1949834972,1560337029,699274932,1832430050,2019482440,1469908796,719363201,102369520,316984736,1012236011,1743534444,131120256,448083892,1916369053,287720482,329208007,666357279,1668257303,1883751532,1590723863,994556784,2137355410,2144269698,780102308,1525236620,1718655444,148435667,443836664,1309495852,194068991,986726860,1974501891,677612867,1487135490,1644083098,1240892959,2070963901,1673934105,1108496799,1156601139,173277596,314665380,1978191626,1495743156,557386554,672596618,715608293,2106436775,119044620,1727096588,1743845457,791257534,908776847,580910339,795056007,1366845177,259153666,1308529765,521024443,771501561,309482508,1760631517
264,137,268,141,274,133,1493818420,1488523604,777582156,741432564,1685673170,957282076,1849770163,1943253607,198697675,1867258136,715985638,317906075,1851522017,1190776421,17680215,512198292,815310954,1007089180,155270144,1748316752,96787150,1769649736,1050480419,906225207,1827113841,449457128,113063770,1891016356,1592343695,1168136718,1572541433,1349640511,1326441187,12863102,1978327302,1167234537,1679963986,361718713,120740176,1757737179,731651778,884934139,1631339748,908662927,295703220,1496920111,1136649185,1325039048,1948061663,338693821,734415086,1008400036,384349934,572210419,957610335,867145968,1659207377,1068082494,397086199,1537720057,1198643319,1076372571,2098964955,681300844,1238403686,947059580,1210135177,255991713
284,134,293,140,280,138,864759329,1513734221,1771440042,273089226,65458680,990716754,831446156,1131498301,172369285,1085168324,2005440370,1647234126,821769781,1713216707,1982076884,1054403085,576077857,1949952305,1468678734,1056652380,8449669,229475096,2091705314,1516175265,28973215,1206940530,774834620,660662136,915230761,526529375,363847499,231476585,161611233,284836890,947318951,1528315903,1892695544,1460500750,414931931,1654398739,1337213439,986719387,1448844358,1708357134,1773873239,1669844646,1706252504,292356927,957321581,1261833618,1557084641,1023034503,309824346,347556548,663263561,1493301815,1357393547,302775208,1031612958,604706960,486866999,786970623,1221622445,292974932,240725027,654604077,804626928,1877255510
287,129,287,133,283,130,235670387,831769472,95765198,1903917209,1670502857,1266801635,1036278184,1400689893,294492048,939833256,1769788244,945360350,1053491194,2010566403,157526574,1515882377,406989159,2128094461,856033108,1012494395,209445505,605710900,1589214198,910364684,351351372,1479614360,992775113,92379793,1919539686,368218659,1694781716,353949082,536292791,577242175,504358400,2050264615,2123909203,1442030817,1945771518,2070619462,1926405266,1204749387,650933449,1921121323,304877308,2040580644,141122193,845796501,33427046,1282587677,849717344,1242869447,1035490423,740799358,1995141999,201311162,1922528542,990550696,2021441256,96283807,737121413,195938786,408909790,281726480,948265830,1433596584,813502939,815512658
266,126,285,131,293,130,1754094943,665853216,433417036,1429246101,771641058,291467738,87491177,849503771,769396683,810271021,1643540542,782962812,287375889,1206489341,1325789399,2114440196,1707674169,934414710,163758833,4860296,1994199183,1772065117,350621914,1077356251,2040279587,84131041,1811524703,1387294144,1224041778,1324317171,1242848826,1729543970,446600049,1120556662,1791184214,1898118555,1935417033,75637287,1654118474,1063719880,572321832,872202640,1241848145,875141530,1945561536,888466261,1002317472,1498757118,1030424918,488819932,50412438,811816039,1977119852,1322337980,945870489,2039622737,858422675,406082426,1767340520,1287470708,1543021426,506422023,452442335,1093645509,82727857,1544153936,46442030,1180382112
273,128,281,127,272,135,1124970316,691093684,2134450288,1483017382,1538450636,1152455151,343948225,442130017,595174718,397106951,116889757,824585860,1112051890,2020537441,1366917327,1927256072,257746051,82060225,576304324,2038995434,59148519,743992017,1537844665,288486274,1686034076,465663537,2022304856,1122805758,1835723749,613253372,1939907452,270570949,1240341221,797827907,1185170280,1279066920,855429769,792823847,546812464,421849625,722601028,1460203980,1706093553,759813825,1096410388,2031688377,976342274,872362662,1504889663,554711181,450233235,1983146984,1186822405,841856046,1281016493,2037787642,1406567792,828710038,1969435897,1433557119,458250962,386853428,1589155820,1347489393,1237956266,457649971,206809662,279631298
282,128,270,137,279,136,495911225,716304301,980824526,1014674044,2065785329,994733105,109726451,1058289097,394387013,1684914852,317240413,1675991221,1117639351,996696981,1828584057,1089598923,1850457267,1607698398,1623884682,262635202,348072856,1999417431,193462601,1627544435,1100203037,1520799168,1760895304,1973230216,199047971,302274668,1120966873,1557298914,22978977,1807349872,275026116,1166608807,941118390,352500637,2510058,579259727,559912657,933877362,1026510497,750376883,114571768,1124954740,1610136915,2129930102,1606587984,2042931938,1566518032,1770332269,909519001,1402098945,1352270395,645635905,1540991382,375600516,88640659,53752699,1421638868,400077572,147361554,1951339775,2043653697,1188681189,1989014220,1253108469
279,128,267,132,275,134,2014305931,34339552,1452633329,306825971,1058296535,671580391,72849499,1092367504,688185899,1345074050,612306968,497853470,1175143049,1598186409,1356974182,779317747,571733235,1360249447,1540912577,2086263726,1641714571,1795915808,685024539,148644307,628378815,948941110,2021842553,888277253,36550939,1826332627,1534347765,1893606977,517597634,1270796949,939360984,594358096,1455724100,1896436870,1460888995,1451493854,717970883,455335981,485857368,518855901,510011184,1109712404,907622400,1412745563,370944112,6592913,225066474,931579128,437084766,357237249,295316998,647178465,133851545,2022866617,775053618,988719062,631424217,953301425,436875804,893465819,2140939444,1933091432,1195168070,1322450607
291,140,285,141,289,129,1385246840,59550169,299007568,29675041,2050615017,1495379536,1908731759,2013295067,278644807,1295500956,1270952312,1754096212,593024267,1116465281,35258825,327259475,921930172,660639358,1575696326,1062428453,1556997701,208544251,1832653102,2103104470,27448683,141314791,911755725,689322079,246393352,693929824,1159034882,721380433,1261046546,1615811529,1837229026,1516186282,1598504998,758325761,832153083,20724742,747831659,1684784012,1718662609,1923746312,157084488,664579625,895645305,754070724,2039027093,654175749,1529767203,604251456,779387868,906057520,841281886,4945393,524922535,1360498254,989497695,61835543,1330134680,1982643645,918932644,82407047,611825796,877184459,2118934755,918819269
292,141,279,128,291,139,756122213,84790637,2000040820,83446322,670006483,208918987,1649175998,841680653,324390214,986920287,1605353206,625127318,1952629301,572394913,129659802,1979119684,453553821,1596354612,1018748662,1162008719,1369408285,900098839,2034774453,530473905,738855798,1405297343,646960258,696194513,1386892500,668500423,2092412490,761707402,665275084,45173949,566615702,2137179260,354515271,574094966,851623377,447377597,1439038061,943064205,383142720,745864039,1490576656,1267014079,428854566,1311997231,616589937,365534605,1943401102,138106092,1632723876,401140374,996313044,1859691135,1297078875,1260124760,1223514423,1273481981,822508962,1126131574,532903713,658086437,600714788,2087257029,804157234,1760495357
278,137,279,138,283,128,127098807,1550345221,1764644406,293791911,857219424,118823844,803788214,1594025846,532905570,1323252080,895795393,324641985,123342379,741100033,2040153855,869288210,1447997705,2009229123,1520706508,531713106,1586416531,1580447847,1775767023,8400630,1430441634,941542205,172384888,1032664700,253803500,72422163,330542816,1519702743,671588378,74934752,563404441,563195441,277480934,1911721144,684514905,1213307174,1244875113,899776560,1596283345,648683097,139617072,1847921884,1124133433,397518625,389660462,593162854,1081292175,44062641,1879673527,1399327741,1443262087,611874805,383650273,1291466575,1935667431,878171919,975190165,1979580839,269988996,541637054,774576347,1939617735,1253598803,737406423
260,138,285,139,260,141,1645457827,1384393280,661952277,1048440640,1618249367,1388868085,954051629,418796649,211960348,88177545,1547853057,2023343110,1418895913,2036473598,1617631194,53908772,526991331,834959166,1907053201,174746948,1141418161,1695143130,339152995,1950611623,51899196,518053321,1602357563,1769759896,1949136114,1169072542,1233830902,507680438,67306666,1632048425,1482826912,257253275,492573664,865388830,1594534710,444809916,610334629,122524272,1382319773,388359608,1171064046,1746568032,823427275,1162576845,185999059,1987322366,258686870,1147349606,1483928629,1545437995,1428951973,323893958,1850915286,1067618586,427242204,1090563140,520711725,586520067,207866720,420797388,934372018,1383030978,1052720170,1187448717
288,132,292,128,275,129,1016398736,1409603897,1655810163,580097302,2145584060,1231080503,719859706,1742131095,533221727,1806682590,1791719750,382909232,639972679,1312316419,711175738,1997983453,1483064137,1795311430,1557324457,1810001757,719688645,2146332807,1853335955,1949548496,1497690384,126145687,415761854,707486040,1810702136,1968007104,1794455775,1093658696,2023570373,1206751796,649659645,319184044,806407412,343485897,1870799299,1864636596,926504071,1651999723,1626076559,1117796244,93890115,899945864,316477485,217440632,1485617070,769306896,1199866603,2079066661,1406008154,1152843950,2061167457,1148845188,138969500,314662043,1851492313,668091511,1546134793,1002547210,1982242580,1528367228,1763770139,182215888,1917102896,1445275274
292,135,262,129,274,128,387339645,1434814514,502184402,302946372,990418895,98588409,1064434515,1962145526,1027792360,1086130590,1368089373,363197895,1085828693,1790868195,2026094311,2052585545,1409443484,1807803465,1879194917,1926127053,219549649,1957298466,614372192,18158997,654175297,1020892365,1075201307,685502615,617093456,683994160,2066031215,385869953,35245965,769026392,334311178,958853774,138062049,133817135,1656749849,1947335386,305593148,1860219578,1033322913,196737447,1746376533,398313138,1181704178,2091853881,229758090,78063360,523567135,493872290,1713295353,2087843756,1460705681,225039302,1263729357,2115401058,1105126472,1688019875,1283750752,152365122,876527627,2039230927,1205855619,1776576763,1882952037,1879952170
264,141,271,135,283,140,1905734351,752849765,973993205,1742581946,1939286875,1075586422,365089282,754927764,983110656,540351553,752475811,327433439,1429204961,184145281,52051158,1856151538,1018091569,579501622,1501746107,1308365020,1459706170,1846988010,579257010,846160401,669631241,297925688,642605243,1862029140,609816958,216759539,2031333448,1620915771,712773056,1760893032,1430071475,2077481666,1623101196,804301562,1859595961,506582492,268527720,1698480126,1701491334,1829994007,2018005263,1545603251,1540604388,120139570,15667984,1904511788,143692796,1923173380,1707696969,184690549,1415419006,1005251036,1946189896,1889323673,1032997237,1046378961,1185559618,809417782,1333979521,1729762503,2075674106,366394786,52346976,1108668054
279,132,288,133,289,127,1276609724,778090233,527542809,1796353227,558612806,2127766244,1277788062,1602967802,349619002,1075249835,581718351,895476810,2070379321,1286729811,502539065,347222282,52914270,1934273159,1350021236,1442383847,1196967154,1437544562,1060077212,1673586971,1557891573,819839933,348529342,455786073,676442319,1658830179,893620002,715046927,656440082,273607379,1920215083,1848354667,1651218152,1035822882,1654554729,1755464025,1464970519,55027485,1772498425,309439518,1846185885,606440733,665170279,651657754,779518362,2079763471,1126166502,1139988459,82559444,1356372001,742017126,779290974,2018191304,102570240,422923790,565890617,196203844,1275637589,264101080,627912465,149546874,1297574119,207123418,1328999101
292,129,284,130,286,128,647550633,803366386,1521436380,620804672,2004141162,1208389159,2123891245,116757407,1324357554,997118151,666348924,35689802,1348909914,79075634,1391383656,20754766,167459335,1844991495,2046285591,357071737,636593979,1065064812,1741758769,1871296607,246426649,890384651,244034454,1617071317,1933464465,1869198798,1350250299,1736167046,2031302923,915132246,992178764,405862955,1210859760,719651640,1766635609,1246914293,1641969057,263836411,1111215910,406003234,362709815,1575497392,933534324,670601134,1708872932,103368960,154497261,2025165022,1841997722,2046257380,1781061360,1491411281,1546280021,1354627856,2038734789,1005449419,1967938406,762525136,1732578348,1838245625,259098591,1815114808,2118961528,1619877615
286,135,275,141,280,139,18461691,121401637,1993179647,2060470097,1512700861,751145016,172808832,1890903797,1641911806,1399505453,1190525189,841873401,1148351583,984590847,1120934723,1587777776,988096698,1268169590,1136851153,1638534621,862349974,996312279,1644703975,1951914544,1629784737,1488604936,1113406762,734435183,1073773243,821797404,1698748908,1515245065,1757518296,913100074,2076660930,46083418,2125933564,1788911046,2102620440,1655494803,2134122833,1546280576,78993927,234344662,1386420409,1882348893,283540872,450682840,1416458478,68846415,1868552681,941754682,1578589792,404037750,482574214,1309868911,1543479685,749629254,617809229,580249242,1425489993,1006756748,108054380,231772134,1676883578,2018969976,546117051,1476123070
